"id","type","oms","kleur","fiets_soort_id","cat_code","cat_oms","soort","trefwoord"
"PL0100_BVH_2016168440","C3","SPARTA","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016168445","OLD DUTCH","BATAVUS","ONBEKEND",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168451",NA,"BATAVUS","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168471","ORANGE EXCE VV","GAZELLE","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168471","ORANGE EXCE VV","GAZELLE","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168560",NA,"BATAVUS","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168560",NA,"BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168567",NA,"GAZELLE","ROOD","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168584",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2016168589",NA,"UNION","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016168723","KINDERFIETS","PEGASUS","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168750","PARIS C7","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016168779","XANTA","GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016168792","MISS GRACE","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016169678","A4401 CADIZ C7","GAZELLE","WIT","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016169678","A4401 CADIZ C7","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016169689","CHAMONIX PLUS H","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016169689","CHAMONIX PLUS H","GAZELLE","ZILVERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016169689","ECLIPSE LE D53","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016169689","ECLIPSE LE D53","GAZELLE","ZILVERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016169694","ORANGE C7+, MAA","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016169698","DUBBELE STANG","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016169701","ULTIMATE C@ D53","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016170310","NS OV-FIETS","ONBEKEND","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016170868","HERENFIETS 3 VE","SPARTA","ROOD",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016170877","TRANSPORT 3 V D","TOEVOEGEN","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016170882",NA,"SPARTA","BLAUW","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016170882",NA,"SPARTA","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016170884","MOVE","REFLECTION","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016171137","OMAFIETS","Onbekend","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016171263",NA,"BATAVUS","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016171408","PERFORMANCE 300","PEUGEOT","GROEN",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016171599",NA,"GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016171613","TRANSPORTER","GIANT","GRIJS",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016171680","SOCIETY 2010","MONTEGO","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016171691","CHAMPAGNE (RACE","PEUGEOT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016171842","ARTMAP01 TOEGEVCABBY","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016171842","ARTMAP01 TOEGEVCABBY","GAZELLE","ZILVERKLEURIG","TAGSET-ID","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016171958","STATUS","MONTEGO","BEIGE","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016171961","228592","SPARTA","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016171970","CITYZEN C7 H53","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016171977","CHAMONIX PURE R","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016171977","CHAMONIX PURE R","GAZELLE","ZILVERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016172081",NA,"PUCH","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELEKTRISCHE"
"PL0100_BVH_2016172132","ORANGE C7+","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016172577","LIJKT OP MAMBO/","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016172678","INTERMEZZO EASY","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016172678","INTERMEZZO EASY","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016172678","INTERMEZZO EASY","BATAVUS","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016172709",NA,"ZYSSLER","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELEKTRISCHE"
"PL0100_BVH_2016173036","NO FUSS","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016173298","OPOEFIETS DAMES","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016173300",NA,"GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016173304",NA,"BATAVUS","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016173304",NA,"BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016173467","TOUR-FIETS MBM","ONBEKEND","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016173469","VICENZA","BATAVUS","GEEL",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016173650","HERENFIETS","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016173893","TRANSP 3V D 57","CORTINA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174080",NA,"GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016174191","ORANGE PL.","GAZELLE","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016174191","ORANGE PL.","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016174191","ORANGE PL.","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016174191","ORANGE PL.","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016174313","OPOE","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174639","ECLIPSE LIMITED","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174651","OMAFIETS","VAN SPEIJK","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174720","CHAMONIX","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174729","SUXES","GIANT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174732","MISS GRACE","GAZELLE","GROEN","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174732","MISS GRACE","GAZELLE","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174847","CHAMONIX EXCE","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174847","CHAMONIX EXCE","GAZELLE","MEERKLEURIG","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016174847","CHAMONIX EXCE","GAZELLE","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016175417","PARIS 7+","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016175427",NA,"BATAVUS","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016175427",NA,"BATAVUS","ROOD","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016175777","SAM REMO","BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016175832","HOLLAND","EXPORT","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016176719",NA,"GAZELLE","PAARS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016176874",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016176877","ONBEKEND","GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016177317","E-MOTION C5","SPARTA","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016177317","E-MOTION C5","SPARTA","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016177479",NA,"RIH","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016177575","FUEGO D53","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016177576","OLD DUTCH","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016177576","OLD DUTCH","BATAVUS","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016177586","ECLIPS","GAZELLE","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016177586","ECLIPS","GAZELLE","BRUIN","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016177611","ORANGE PLUS HER","GAZELLE","CREME","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016177611","ORANGE PLUS HER","GAZELLE","CREME","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016177611","ORANGE PLUS HER","GAZELLE","CREME","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016178295","OMAFIETS","POINTER","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016178328","DIVA PLUS DR3 P","BATAVUS","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016178369",NA,"FIETS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016178378",NA,"STOKVIS","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016178418","JUBILEUM","POINTER","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016178447","MATZWART, NIEUW","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016178646","ORANGE","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016179183","AZERO","CORTINA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016179264","NO FUSS 28""","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016179273","?","AZOR","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016179275",NA,"BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016179280","OMA","GAZELLE","ORANJE",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016179283",NA,"BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016179401","CITY BIKE","SPARTA","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016179642",NA,"MSI","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016179642",NA,"MSI","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016180156","FIXED GEAR","ONBEKEND","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016180176",NA,"UNION","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016180222","SHIFT","GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2016180228",NA,"CORTINA","ROOD",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016180238","ABDIJ","AZOR","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016180238","ABDIJ","AZOR","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016180261","VOYAGER","BSP","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016180473","PARIS PLUS PARI","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016180473","PARIS PLUS PARI","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016180474",NA,"GIANT","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016180867","PARIS PLUS","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016180999","OLD DUTCH","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016181019",NA,"BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016181484","M7E","SPARTA","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016181486","DESERT FALCOM","BULLS","WIT",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016181486","SPEEDSTER","SCOTT","ZWART",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016181490","JAF","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016181491","MAMBO","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016181518","PROLOGUE","KOGA MIYATA","ORANJE","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016181536",NA,"BATAVUS","PAARS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016181542","OPOEFIETS","VEENO","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016181546",NA,"BATAVUS","GROEN",NA,"DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016181572","TOER POP.LTD","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016181572","TOER POP.LTD","GAZELLE","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016181572","TOER POP.LTD","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016181692","AMAZONE","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016181692","AMAZONE","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016181803",NA,"GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016181812","CHAMONIX C7 D57","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016182191","PICK UP","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016182360","ULTIMATE C3 HER","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016182360","ULTIMATE C3 HER","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016182399","IMPALA","GAZELLE","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016182600",NA,"BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016182601","OMAFIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016182726","BAKFIETS","ALDO","ZWART",NA,"DK42","VOERTUIGEN","FIETS","BAK"
"PL0100_BVH_2016182727","ORANGE XTRA","GAZELLE","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016182833","(OMAFIETS ZWART","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016183160","OPAFIETS","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016183423","TRANSPORTFIETS","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016183479","ECLIPSE LTD","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016183608","U4 JEANS","CORTINA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016184184","KEY LARGO","RIVEL","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016184184","KEY LARGO","RIVEL","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016184248","CRUSH","CORTINA","GRIJS","GRAVEERKODE","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016184248","CRUSH","CORTINA","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016184248","CRUSH","CORTINA","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016184339","ORANGE C7 PLUS,","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016184345","TRANSPORTFIETS","SPIRIT","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016184371",NA,"BATAVUS","CREME","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016184431","CHAMONIX C8","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016184441","ORANGE C7","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016184441","ORANGE C7","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016185011","STACCATO","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016185016","TRANSPORTFIETS","ZYSSLER","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016185018","ARTMAP01 TOEGEVORANGE VV","GAZELLE","CREME","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016185183","GLORIE RVS 3SP.","POINTER","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016185354","OPA STADSFIETS","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016185406","OMAFIETS","AVALON","ZWART",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016185543",NA,"DELTA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016185551","CHAMONIX","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016185551","CHAMONIX","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016185559","DAMESFIETS","RIH","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016185807","HEAVY DUTY","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016185869","OPOE COMFORT","BSP","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016185870","MISS GRACE","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016185939","IMAGE E D 53","MULTICYCLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELEKTRISCHE"
"PL0100_BVH_2016186071",NA,"GAZELLE","GROEN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016186088","BUB","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016186088",NA,"BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016186091","ONBEKEND","ONBEKEND","BRUIN",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2016186093","BLACK WIDOW","PUCH","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016186298","COUNTRY TOUR-E","SPARTA","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016186298",NA,"GAZELLE","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016186298",NA,"GAZELLE","ROOD",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016186836","PARIS PLUS","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016186842","NL R","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016186843","CHAMONIX C8","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016186846",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016186847","ANWB","BUZBIKE","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2016186848","ENERGY ORANGE P","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016186849","ORANGE PLUS D53","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016186849","ORANGE PLUS D53","GAZELLE","WIT","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016186850","MAMBO","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016186852","ORANGE C7","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016186987","GRENOBLE","GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016187172","PARIS PLUS     D53 396     T7","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
