"id","type","merk","kleur","trefwoord","soort"
"PL0100_BVH_2715536","V-BRAKE.24VER.D","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2804138","ORANGE PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3205036",NA,"GAZELLE","PAARS",NA,NA
"PL0100_BVH_1179414","DAILY CLASSIC","MONTEGO","ZWART","OPOE","opoe"
"PL0100_BVH_1169174","MANHATTAN","TREK","ZWART","HEREN","heren"
"PL0100_BVH_1340925",NA,"ONBEKEND","ZWART","HEREN","heren"
"PL0100_BVH_2862959","DAMES OMAFIETS","PELIKAAN","ZWART","OPOE","opoe"
"PL0100_BVH_2843916","ORANGE C7","GAZELLE","WIT","ELEKTRISCHE","electrisch"
"PL0100_BVH_1135883","AS300","BATAVUS","GRIJS","SPORT","sport"
"PL0100_BVH_2462984","SPRINT IC (56CM","BATAVUS","GOUDKLEURIG","SPORT","sport"
"PL0100_BVH_2609648","TRADITION","PUCH","ZWART","OPOE","opoe"
"PL0100_BVH_2467155","NO FUSS OMAFIET","LIMIT","ZWART","DAMES","dames"
"PL0100_BVH_3583888","ESPRIT","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2383549",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1573932","FLASH","BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1428028","XANTA COLLEGE","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_1889501","DIVA PLUS","BATAVUS","BEIGE","DAMES","dames"
"PL0100_BVH_1175743","OPOE","LIMIT","ZWART","DAMES","dames"
"PL0100_BVH_1065823",NA,"RIH","BLAUW","DAMES","dames"
"PL0100_BVH_1502075","CADIZ AXA DEFEN","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1988857","ESCAPE","REFLECTION","BRUIN","HEREN","heren"
"PL0100_BVH_2073233",NA,"SPARTA","BLAUW","ELECTRISCH","electrisch"
"PL0100_BVH_2931450","DAMESFIETS","TOEVOEGEN","ZWART","OPOE","opoe"
"PL0100_BVH_2996294","CANBERRA","GIANT","GRIJS","DAMES","dames"
"PL0100_BVH_3060211",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1638500","CADIZ","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1133856",NA,"GIANT","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_2703897","SNAKE","BATAVUS","ZWART","KINDER","overig"
"PL0100_BVH_2542488","SEC","BRIK","ZWART","HEREN","heren"
"PL0100_BVH_1214980",NA,"CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1325901",NA,"ONBEKEND","BLAUW","HEREN","heren"
"PL0100_BVH_1783464",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1201106","U1 PURE","CORTINA","BEIGE","HEREN","heren"
"PL0100_BVH_1262604","GRANNY EL","SPARTA","WIT","ELEKTRISCHE","electrisch"
"PL0100_BVH_2522515","OPOEFIETS HEREN","OPOE","ZWART","OPOE","opoe"
"PL0100_BVH_3629993","ORANGE","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_1490583",NA,"ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_1623546","AMAZONE HS9","SPARTA","GRIJS","HEREN","heren"
"PL0100_BVH_1404840","BATO HT3","BATAVUS","BRUIN","HEREN","heren"
"PL0100_BVH_3268025",NA,"BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1912043","MAMBO SPRING","ONBEKEND","WIT","DAMES","dames"
"PL0100_BVH_1105588","ONBEKEND","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1376757","STILIO","SPARTA","Onbekend","DAMES","dames"
"PL0100_BVH_2252994","ORANGEC7+ D61 B","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2297016","ORANGE C7+","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2402850",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2553113",NA,"BATAVUS","ONBEKEND",NA,NA
"PL0100_BVH_2759747","ULTIMATE C3 HER","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_1196309","PICKUP","SPARTA","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1196309","PICKUP","SPARTA","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1694159","GRENOBLE","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1492709",NA,"LOCOMOTIEF","ZWART","OPOE","opoe"
"PL0100_BVH_3263338","BLAU","CORTINA","GRIJS",NA,NA
"PL0100_BVH_3303843","STADS","AVANCER","WIT","DAMES","dames"
"PL0100_BVH_1242785","YELLOW CAB","GAZELLE","GEEL","HEREN","heren"
"PL0100_BVH_1232376",NA,"LOEKIE","ZWART","OPOE","opoe"
"PL0100_BVH_1090455","OPOEFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1939344",NA,"GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1284787","PARIS PLUS","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1343367",NA,"BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_2483452","ESPRIT URBAN","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_3189491","OLD DUTCH","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_1370409","DIANA","PEGASUS","GRIJS","DAMES","dames"
"PL0100_BVH_1166141",NA,"GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_2556688","CATENA","SENSA","ZWART","ATB","sport"
"PL0100_BVH_2897891","OMAFIETS","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1700460","NOSLOGIE","VEENO","BLAUW","OPOE","opoe"
"PL0100_BVH_1804693","DELTA","RIH","GRIJS","DAMES","dames"
"PL0100_BVH_1963285","LAGUNA (ZEG)   D53 388/682 T7","GAZELLE","ZWART",NA,NA
"PL0100_BVH_1204310","GAZELLE NL","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1208903","IMPALA","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_3158805","TRANSPORTFIETS","POPAL","GRIJS","HEREN","heren"
"PL0100_BVH_3580539","CHAM PLUS  VV","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2172636",NA,"Onbekend","BLAUW","DAMES","dames"
"PL0100_BVH_2588982",NA,"ONBEKEND","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2622306","ESPRIT COLLEGE","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_1220469",NA,"OMA","ZWART","HEREN","heren"
"PL0100_BVH_2237743",NA,"GAZELLE","BRUIN","DAMES","dames"
"PL0100_BVH_3548344",NA,"ONBEKEND","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_2287639","ORANGE XTRA","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1698427","ARIZONA","UNION","BRUIN","HEREN","heren"
"PL0100_BVH_1680070",NA,"KRONAN","Onbekend",NA,NA
"PL0100_BVH_3199838","P-RD9S","QWIC","ORANJE","ELECTRISCH","electrisch"
"PL0100_BVH_1389828",NA,"GAZELLE","ROOD","DAMES","dames"
"PL0100_BVH_1131910","DAMENFIETS","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1354638",NA,"TOEVOEGEN","ZWART","OPOE","opoe"
"PL0100_BVH_2167110",NA,"JUNCKER","BLAUW","DAMES","dames"
"PL0100_BVH_2834249","ALEGRO","BATAVUS","GROEN","HEREN","heren"
"PL0100_BVH_3145071","SPORT PRIMEUR","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2056877","ELITE","RIH","GRIJS","HEREN","heren"
"PL0100_BVH_1555698","PARIS PLUS (M)","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_2609436","TOULOUSE TROMME","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1814966","SPAARENDAM","KREIDLER","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1841297",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1512814","CADEX CFR-1 CAR","GIANT","PAARS","RACE","sport"
"PL0100_BVH_1426456","TOER BASIC","GAZELLE","GROEN","OPOE","opoe"
"PL0100_BVH_1441075","EMOTION","SPARTA","ONBEKEND",NA,NA
"PL0100_BVH_1170751","ONBEKEND","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1141677",NA,"CORTINA","PAARS","OPOE","opoe"
"PL0100_BVH_2421794","UNLIMITED","PUCH","WIT","DAMES","dames"
"PL0100_BVH_2705374",NA,"GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_3449975","PARIS PLUS (M) H61 511     T7","GAZELLE","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_3238974",NA,"UNION","GRIJS","HEREN","heren"
"PL0100_BVH_1989546","MISS GRACE","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1547968","OPOEFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2025872","NIET BEKEND","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_2891729","O","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1458461","TROMM.KABEL 7VEDAVOS VV","GAZELLE","ONBEKEND",NA,NA
"PL0100_BVH_1504749","U4","CORTINA","ZWART","KINDER","overig"
"PL0100_BVH_1881491",NA,"MULTICYCLE","BLAUW","DAMES","dames"
"PL0100_BVH_1219159","MISS GRACE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2037369","ORANGE PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2290188","OMA FIETS","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1827161",NA,"UNION","PAARS","DAMES","dames"
"PL0100_BVH_2518953","TOURER LITE","GIANT","GROEN","HEREN","heren"
"PL0100_BVH_2695247","ORANGE INNERGY","GAZELLE","MEERKLEURIG","ELECTRISCH","electrisch"
"PL0100_BVH_1515538",NA,"BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_2749702","E-MOTION C5","SPARTA","WIT","ELECTRISCH","electrisch"
"PL0100_BVH_1805186",NA,"GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1910606","OMAFIETS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1866800",NA,"GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1214642","ENTRADA MODEL H","BATAVUS","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_1214642","ENTRADA MODEL H","BATAVUS","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_1345016","LOCOMOTIEF","ONBEKEND","BRUIN","HEREN","heren"
"PL0100_BVH_2607707","SEINE","BSP","BEIGE","DAMES","dames"
"PL0100_BVH_2856182","STAD COMFORT","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3004658",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1298002",NA,"BATAVUS","BRUIN","HEREN","heren"
"PL0100_BVH_1736421","POPULAIR","LOCOMOTIEF","BLAUW","HEREN","heren"
"PL0100_BVH_1899360","ORANGE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1249319","CHAMONIX PURE","GAZELLE","ORANJE","DAMES","dames"
"PL0100_BVH_2465530","PARIS PLUS","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_2489308","CAROLINA","AZOR","ZWART","OPOE","opoe"
"PL0100_BVH_2626567",NA,"CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_2947838","CHAMONIX C8","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1901170",NA,"ONBEKEND","GRIJS","DAMES","dames"
"PL0100_BVH_2654441","SUPERIEUR SPECI","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_3145749","GIANT TRIPPLE X","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_1977871","ARTMAP01 TOEGEV","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1312851","MARATHON 3.0 H6","SPARTA","ONBEKEND","HEREN","heren"
"PL0100_BVH_3323142",NA,"GAZELLE","GOUDKLEURIG","DAMES","dames"
"PL0100_BVH_1689763","TREVISO","SENSA","ZWART","HEREN","heren"
"PL0100_BVH_1207096","HERENFIETS","BATAVUS","BRUIN","HEREN","heren"
"PL0100_BVH_2089976","ONG. 30 JR. OUD","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2157895","ZUIDERZEE","ZUIDERZEE","ZWART","OPOE","opoe"
"PL0100_BVH_1231761","E-MOTION C2","SPARTA","WIT","DAMES","dames"
"PL0100_BVH_1140300","R7","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_1494351",NA,"SPARTA","GROEN","HEREN","heren"
"PL0100_BVH_1438145","MAMBO-7","BATAVUS","CREME","DAMES","dames"
"PL0100_BVH_1250451","OPOE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1216982",NA,"ONBEKEND","BLAUW","HEREN","heren"
"PL0100_BVH_1103384","URBAN","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_1230583","MEDEO ALU VV V-","GAZELLE","ONBEKEND","HEREN","heren"
"PL0100_BVH_2713647","MISS GRACE","GAZELLE","ROZE",NA,NA
"PL0100_BVH_3327409","OMAFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_3389065","BSP OMA COMFORT","OMAFIETS.NL","ZWART","DAMES","dames"
"PL0100_BVH_2661207","BERGHEM","BIKKEL","Onbekend","HEREN","heren"
"PL0100_BVH_1282365","FLORA D49","UNION","BLAUW","DAMES","dames"
"PL0100_BVH_2286631","OLD DUTCH DR ZW","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_1245052","CHAMONIX PURE","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_1205566",NA,"SPARTA","ZILVERKLEURIG","ATB","sport"
"PL0100_BVH_1956878","U4","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1469948","ORANGE PLUS","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1191653","CITYBIKE","HOLLANDIA","GRIJS","HEREN","heren"
"PL0100_BVH_1144971","NO FUSS 28","LIMIT","ZWART","OPOE","opoe"
"PL0100_BVH_1144971","NO FUSS 28","LIMIT","ZWART","OPOE","opoe"
"PL0100_BVH_1085708","SLIDER XTREME S","SPARTA","ROOD","KINDER","overig"
"PL0100_BVH_3333513","ONBEKEND","ONBEKEND","ROZE","DAMES","dames"
"PL0100_BVH_3155906","ORANGE C7 + D 6","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1430931","ROOTS","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1065893","TOUR POPULAIR","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3610098","OMAFIETS","PELIKAAN","ZWART","OPOE","opoe"
"PL0100_BVH_1806683",NA,"GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1262791","MEDEO LIMITED E","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_3606406","URBAN","CORTINA","ZWART",NA,NA
"PL0100_BVH_2329033","BASIC OMAFIETS","GAZELLE","GEEL","OPOE","opoe"
"PL0100_BVH_2475072",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1256015","HERO","SPARTA","PAARS","DAMES","dames"
"PL0100_BVH_1256015","HERO","SPARTA","PAARS","DAMES","dames"
"PL0100_BVH_2234538","RETRO DN3 LICHT","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_3272570",NA,"GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1433806","CRESSENDO","BATAVUS","BRONSKLEURIG","DAMES","dames"
"PL0100_BVH_2108681","LUZERN","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2569708",NA,"ONBEKEND","GRIJS","DAMES","dames"
"PL0100_BVH_2678903",NA,"GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2567850","CHAMONIX PURE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1974070","MISS GRACE 7V","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1329835","TRAVERSA","BATAVUS","GROEN","HEREN","heren"
"PL0100_BVH_2044130","ORANGE PLUS VV","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2107414",NA,"RAMBLER","BLAUW","DAMES","dames"
"PL0100_BVH_3648660",NA,"ONBEKEND","WIT",NA,NA
"PL0100_BVH_3333754",NA,"BSP","ZWART","HEREN","heren"
"PL0100_BVH_3449780","MOEDERFIETS SPA","SPARTA","ROOD","DAMES","dames"
"PL0100_BVH_3233425","MONTREAUX","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1143179","FAB4","SPARTA","ZWART","HEREN","heren"
"PL0100_BVH_1258627",NA,"SPARTA","BLAUW","HEREN","heren"
"PL0100_BVH_2022253","OCTAWA","BATAVUS","BLAUW","HEREN","heren"
"PL0100_BVH_2361052","CADIZ","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2188826","DAMESFIETS","MULTICYCLE","GROEN","DAMES","dames"
"PL0100_BVH_2251085",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2310797","TOUR","KOGA","ZILVERKLEURIG",NA,NA
"PL0100_BVH_2866115","BLOCKBUSTER-D N","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_2903986","ORANGE C7+","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2908526","OLD DUTCH","BATAVUS","BLAUW",NA,NA
"PL0100_BVH_1915113","NORMALE STANDAA","ONBEKEND","BRUIN","DAMES","dames"
"PL0100_BVH_2822409","COURSE","BATAVUS","ORANJE","RACE","sport"
"PL0100_BVH_1812120","SPORTIVE","MULTICYCLE","BLAUW","HEREN","heren"
"PL0100_BVH_3297192","OMAFIETS","RANGER","WIT","DAMES","dames"
"PL0100_BVH_1912501",NA,"AVALON","ZWART",NA,NA
"PL0100_BVH_1533661",NA,"SPARTA","WIT","DAMES","dames"
"PL0100_BVH_1604427","HM8","KOGA MIYATA","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_1440636",NA,"UNION","GRIJS","DAMES","dames"
"PL0100_BVH_1889634","ASCALON","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1061184",NA,"GIANT","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_1096248","SSIC OMA NO FUS","LIMIT","ZWART","OPOE","opoe"
"PL0100_BVH_1151408","OMA 28"" 9","LIMIT CLASSIC","ZWART","OPOE","opoe"
"PL0100_BVH_1273804","PARIS PLUS","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_2113692","CRUSH","CORTINA","BLAUW","DAMES","dames"
"PL0100_BVH_2153335",NA,"ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_2863141","MYATA","KOGA","BEIGE","DAMES","dames"
"PL0100_BVH_1763808","STATE OF THE AR","PUCH","GRIJS",NA,NA
"PL0100_BVH_2005064","OPOE","PIONEER","ROOD","DAMES","dames"
"PL0100_BVH_2199158","TOUR","CORTINA","ZWART","OPOE","opoe"
"PL0100_BVH_2463350","DAMESFIETS","TULPFIETSEN","ZWART","DAMES","dames"
"PL0100_BVH_3569126","ELEKTRISCHE DAM","ONBEKEND","ZILVERKLEURIG","ELECTRISCH","electrisch"
"PL0100_BVH_1053589","HERO","SPARTA","ZWART","HEREN","heren"
"PL0100_BVH_1786171",NA,"GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1415238","NO FUSS 28""","LIMIT","ZWART","DAMES","dames"
"PL0100_BVH_1438842","ARTMAP01 TOEGEVIMPALA","GAZELLE","ONBEKEND","HEREN","heren"
"PL0100_BVH_1183792",NA,"ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_1122627","OPOEFIETS","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_1284853","LIMITED","RAIDER","GRIJS","HEREN","heren"
"PL0100_BVH_1367380","CRESENDO","BATAVUS","GRIJS","HEREN","heren"
"PL0100_BVH_1789719",NA,"UNION","GROEN","HEREN","heren"
"PL0100_BVH_1442126","SHADOW","SPARTA","GRIJS","DAMES","dames"
"PL0100_BVH_1389331","FREESPORT","MERIDA","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1169904","COTINA U1 PURE","ONBEKEND","GEEL","DAMES","dames"
"PL0100_BVH_1162534",NA,"UNION","ROOD","DAMES","dames"
"PL0100_BVH_2354732","ONBEKEND","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1189903","GRANNY","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_1222650","OPOEFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2284459","OPOEFIETS","RANGER","ZWART","DAMES","dames"
"PL0100_BVH_1746556","DAMESFETS","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1959960","LIVE","BATAVUS","ORANJE","DAMES","dames"
"PL0100_BVH_1575603","VERSNELLINGEN","GAZELLE","GRIJS","KINDER","overig"
"PL0100_BVH_1189050","UTILITY U4 TRAN","CORTINA","GRIJS","DAMES","dames"
"PL0100_BVH_1239909","TOUR","CORTINA","ZWART","OPOE","opoe"
"PL0100_BVH_1148495",NA,"KRONAN","ROOD","HEREN","heren"
"PL0100_BVH_1312020","NL 3V","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_1488229",NA,"ASTRA","BLAUW","DAMES","dames"
"PL0100_BVH_2830539","ECLIPSE C8 LTD","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1359288","ELIEE","GIANT","GRIJS","HEREN","heren"
"PL0100_BVH_1478861","METRO CS3 GTS X","GIANT","GRIJS","HEREN","heren"
"PL0100_BVH_1478861","METRO CS3 GTS X","GIANT","GRIJS","HEREN","heren"
"PL0100_BVH_1195373","LOLA JO","SPARTA","GROEN","DAMES","dames"
"PL0100_BVH_2124986","MARATHON 8.0","SPARTA","ONBEKEND","DAMES","dames"
"PL0100_BVH_2124986","MARATHON 8.0","SPARTA","ONBEKEND","DAMES","dames"
"PL0100_BVH_1305813","SENSA","STRADA","ZWART","DAMES","dames"
"PL0100_BVH_1347384","MONACO","BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1062139","BLOOM","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_1176760","ORANGE PLUS","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_2226657",NA,"BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1732467",NA,"ONBEKEND","GROEN","DAMES","dames"
"PL0100_BVH_1897791","ORANGE LITE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1383321","LUCA","BATAVUS","WIT","DAMES","dames"
"PL0100_BVH_2533470","CRUSH","CORTINA","GRIJS","HEREN","heren"
"PL0100_BVH_2818120","RIVER SPECIAL","NSU","GROEN","HEREN","heren"
"PL0100_BVH_3134998","SOUL","CORTINA","BRUIN","DAMES","dames"
"PL0100_BVH_3154667","N.V.T","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1479983",NA,"BATAVUS","ORANJE","DAMES","dames"
"PL0100_BVH_1207046","CHAMONIX PLUS L","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1566944",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1111254",NA,"CUMBERLAND","ZWART","HEREN","heren"
"PL0100_BVH_1242087",NA,"GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1208822","SPARTA,DAMES","SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_2295677",NA,"PEUGEOT","BLAUW","RACE","sport"
"PL0100_BVH_1239192",NA,"GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1128488",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_2894361","BEACH CRUISER","PUCH","ZWART","DAMES","dames"
"PL0100_BVH_2766078","HEAVY DUTY","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1207303","ORANGE LITE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2729957","CITY FLYER","STEVENS","ZWART","SPORT","sport"
"PL0100_BVH_2729957","CITY FLYER","STEVENS","ZWART","SPORT","sport"
"PL0100_BVH_2849110",NA,"GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1453270","B1","BATAVUS","GEEL","ATB","sport"
"PL0100_BVH_1289420","PICK UP DE LUXE","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_2779333","OPOE FIETS","HOLLANDIA","WIT","OPOE","opoe"
"PL0100_BVH_3142272","PARIS C7+","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1209515","BEST BREAK, ART","BATAVUS","GRIJS","HEREN","heren"
"PL0100_BVH_1172943",NA,"GIANT","ZWART","RACE","sport"
"PL0100_BVH_2368599","ESPRIR C","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2178173","303 840","RIH","GROEN","DAMES","dames"
"PL0100_BVH_2848303","LUZERN EXCELLEN","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_3225442","LUZERN PLUS","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_3225442","LUZERN PLUS","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_3128099","TRANSPORT","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_3526730","CITYBIKE","RALEIGH","GRIJS","DAMES","dames"
"PL0100_BVH_1865981","ECLIPSE LTD","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_1250845",NA,"MULTICYCLE","GROEN","DAMES","dames"
"PL0100_BVH_2212744","REMNAAF","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_2547106","CRUSH","CORTINA","BLAUW","DAMES","dames"
"PL0100_BVH_1252315",NA,"ZANDSTRA","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1284800",NA,"LIMIT","ZWART","DAMES","dames"
"PL0100_BVH_1357539",NA,"POPAL","ZWART","DAMES","dames"
"PL0100_BVH_2156614",NA,"UNION","GOUDKLEURIG","HEREN","heren"
"PL0100_BVH_2857781",NA,"BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1050656","CORT FIETS TOUR","CORTINA","ZWART","OPOE","opoe"
"PL0100_BVH_1119113","DAMESFIETS","KOGA MIYATA","GRIJS","DAMES","dames"
"PL0100_BVH_2794908","OPOEFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_3592403","XANTA","GAZELLE","GROEN","HEREN","heren"
"PL0100_BVH_1676029","MAMAFIETS","TOEVOEGEN","PAARS","DAMES","dames"
"PL0100_BVH_1209672","ORANGE EXTRA","GAZELLE","BEIGE","DAMES","dames"
"PL0100_BVH_1244571",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1145145","TRANSPORT","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1251445","PICK UP","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_3442381",NA,"BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_1327448","OMAFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_3342642",NA,"GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1464003","SHOGUN","ONBEKEND","ORANJE","RACE","sport"
"PL0100_BVH_1426192","ORANGE PLUS","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1426209","ORANGE PL. (M)","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1426209","ORANGE PL. (M)","GAZELLE","GRIJS","DAMES","dames"
